272	20:13:07.193	Глав. Ст.	Вызов    	23	---	6	302	0	75	-52.759	+35.3	
273	20:13:20.885	         	Ответ    	---	18	28	1027	0	75	-53.170	+52.0	
274	20:13:36.153	Глав. Ст.	Вызов    	61	---	28	1145	0	75	-162.970	+52.8	
275	20:13:36.651	Глав. Ст.	Вызов    	51	---	1	37	29	75	-53.061	+35.3	
276	20:13:38.985	         	Ответ    	---	20	1	175	0	75	-53.061	+56.7	
277	20:13:39.701	Глав. Ст.	Вызов    	18	---	4	54	24	75	-162.600	+35.0	
278	20:13:46.842	Глав. Ст.	Вызов    	17	---	7	536	0	75	-53.078	+35.4	
	Действующие адреса:	51, 23, 6, 17, 18, 61, 52, 9
	Активные адреса:	---
	Вошли в сеть:		6, 9
	Вышли из сети:		13
279	20:13:54.776	Глав. Ст.	Вызов    	51	---	11	595	0	75	-52.990	+35.4	
280	20:13:57.085	         	Ответ    	---	10	1	173	0	75	-53.185	+56.8	
281	20:14:15.084	Глав. Ст.	Вызов    	61	---	32	1350	0	75	-163.574	+52.0	
282	20:14:22.888	Глав. Ст.	Вызов    	17	---	12	585	0	75	-53.360	+35.5	
283	20:14:33.773	Глав. Ст.	Вызов    	52	---	21	816	0	75	-53.248	+35.0	
284	20:14:48.352	Глав. Ст.	Сообщение	Ошибка	14	22	1093	0	75	-52.650	+46.3	
